hotel,is_canceled,lead_time,arrival_date_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,name,email,phone-number
City Hotel,0,10,July,0,4,3,1.0,0,BB,DEU,0,0,E,0,No Deposit,0,Transient,183.43,0,2,John Green,Green.John@att.com,198-126-6438
Resort Hotel,0,88,March,2,5,2,0.0,0,BB,DEU,0,0,A,2,No Deposit,0,Transient-Party,34.0,0,0,Johnathan Rios,Johnathan_Rios@mail.com,572-925-5144
Resort Hotel,1,172,April,2,5,2,0.0,0,HB,PRT,0,0,E,1,No Deposit,0,Transient,97.71,0,0,Stephen Cain,Cain.Stephen@comcast.net,172-229-0032
Resort Hotel,0,8,September,0,1,1,0.0,0,BB,PRT,0,0,A,1,No Deposit,0,Transient-Party,99.0,0,0,Drew Zhang,Drew.Zhang86@comcast.net,309-530-3979
City Hotel,0,64,July,0,3,2,0.0,0,BB,FRA,0,0,A,0,No Deposit,0,Transient,105.3,0,1,Christopher Anderson,Christopher.A@gmail.com,694-450-4109
Resort Hotel,0,165,December,0,4,2,0.0,0,Undefined,PRT,0,0,A,0,No Deposit,122,Transient-Party,136.5,0,0,James Jones,James_Jones@yahoo.com,566-173-6014
City Hotel,0,4,May,1,1,2,0.0,0,BB,PRT,0,0,A,1,No Deposit,0,Transient,90.0,0,0,Jamie Wilson,Jamie_W@att.com,349-178-4488
City Hotel,1,247,October,1,2,2,0.0,0,BB,PRT,0,0,A,0,Non Refund,0,Transient,110.0,0,0,David Pacheco,David.P@hotmail.com,413-943-6969
Resort Hotel,0,0,January,0,1,1,0.0,0,BB,PRT,0,1,A,1,No Deposit,0,Transient,35.0,0,0,Brian Orr,Brian_Orr34@mail.com,708-338-3928
Resort Hotel,0,126,July,2,5,2,0.0,0,BB,ESP,0,0,D,0,No Deposit,0,Transient,200.29,0,0,Caleb Barnett,Caleb.B54@yahoo.com,296-675-6201
City Hotel,0,301,July,1,1,2,0.0,0,HB,DEU,0,0,A,0,No Deposit,0,Transient-Party,115.0,0,1,Nicholas Williams,NWilliams@yandex.com,882-351-3882
City Hotel,1,244,October,2,3,2,0.0,0,BB,GBR,0,0,A,0,No Deposit,0,Transient,85.85,0,0,Joseph Hansen,Joseph_H@zoho.com,739-466-7377
City Hotel,1,203,June,2,5,2,0.0,0,SC,GBR,0,0,A,0,No Deposit,0,Transient,96.17,0,1,Jacqueline Benson,JBenson@hotmail.com,905-941-4282
City Hotel,0,54,April,0,3,3,0.0,0,BB,PRT,0,0,A,2,No Deposit,0,Transient,130.05,0,0,William Mendoza,Mendoza.William59@att.com,770-587-8525
Resort Hotel,0,138,December,1,5,1,0.0,0,BB,FRA,0,0,A,0,No Deposit,0,Transient,25.11,0,2,Reginald Nguyen,Reginald.N@yahoo.com,354-791-0222
City Hotel,0,0,June,0,1,1,0.0,0,BB,DEU,0,2,A,0,No Deposit,0,Transient,95.0,0,0,Andrew Curtis,Curtis_Andrew@aol.com,239-702-0568
City Hotel,0,3,September,0,3,1,0.0,0,BB,PRT,0,0,B,1,No Deposit,0,Transient,155.68,0,4,Sean Nash,Sean_Nash@att.com,109-145-4394
City Hotel,1,125,April,0,3,2,0.0,0,BB,PRT,0,0,A,0,Non Refund,0,Transient,85.0,0,0,Barbara Taylor,Barbara.T73@hotmail.com,972-033-3911
City Hotel,0,33,February,0,2,1,0.0,0,BB,PRT,0,0,A,0,No Deposit,0,Transient,69.5,0,0,Renee Pena,Renee_P@comcast.net,273-946-1066
Resort Hotel,1,64,August,2,4,2,0.0,0,HB,PRT,0,0,E,0,No Deposit,0,Transient,194.0,0,0,Glenn Duncan,Glenn.Duncan@gmail.com,514-117-6342
Resort Hotel,1,78,October,1,2,2,0.0,0,FB,ESP,0,0,A,0,Non Refund,0,Transient,92.0,0,0,Christine Underwood DDS,Christine.D83@mail.com,112-606-6231
City Hotel,0,221,October,2,1,2,0.0,0,BB,FRA,0,0,A,0,No Deposit,0,Transient-Party,65.0,0,0,Lee Freeman,Lee.F@xfinity.com,323-693-6833
Resort Hotel,0,16,February,0,2,2,2.0,0,BB,ESP,0,0,G,0,No Deposit,0,Transient-Party,92.0,0,2,James Gray,James.Gray@hotmail.com,550-870-9440
City Hotel,0,17,February,1,0,1,0.0,0,BB,PRT,1,12,A,1,No Deposit,0,Transient,67.0,0,2,Nicole Taylor,Nicole.Taylor53@zoho.com,553-927-6363
Resort Hotel,0,0,May,0,3,1,0.0,0,BB,ESP,0,0,A,0,No Deposit,0,Transient,79.0,1,0,Sean Keller,Sean_K@verizon.com,539-638-3321
City Hotel,1,476,July,2,1,2,0.0,0,BB,PRT,0,0,A,0,No Deposit,0,Transient-Party,112.67,0,0,Thomas Mckinney,Thomas_Mckinney@yandex.com,647-122-0028
City Hotel,1,99,February,0,1,2,0.0,0,BB,PRT,1,0,A,0,No Deposit,0,Transient-Party,80.0,0,0,Andrew Edwards,AEdwards@gmail.com,537-105-6343
City Hotel,0,174,July,0,3,2,1.0,0,BB,FRA,0,0,A,2,No Deposit,0,Transient,100.0,0,2,Janice Harper,JaniceHarper@outlook.com,546-923-5659
City Hotel,0,0,August,0,1,2,0.0,0,BB,FRA,0,0,A,0,No Deposit,0,Contract,106.0,0,2,Benjamin Collins,Collins.Benjamin@aol.com,230-458-4744
City Hotel,0,34,January,0,1,1,0.0,0,BB,ESP,0,0,A,1,No Deposit,0,Transient-Party,75.0,0,0,Ashley Davis,Ashley_D97@yandex.com,676-518-7687
City Hotel,1,162,October,2,2,1,0.0,0,BB,PRT,0,0,A,0,Non Refund,0,Transient,115.0,0,0,Aaron Mosley,AMosley@xfinity.com,557-930-2425
City Hotel,1,360,October,1,1,2,0.0,0,BB,PRT,1,0,A,0,Non Refund,0,Contract,62.0,0,0,George Dean,George_D59@hotmail.com,445-407-8034
City Hotel,0,240,September,1,1,2,0.0,0,HB,PRT,0,0,A,0,No Deposit,0,Transient-Party,96.0,0,1,Todd Howard,Todd_H@hotmail.com,242-215-9431
City Hotel,0,297,May,1,1,2,0.0,0,BB,FRA,0,0,A,0,No Deposit,236,Transient-Party,65.0,0,0,Kayla Ruiz,KRuiz53@comcast.net,305-886-9445
City Hotel,0,322,February,2,4,2,1.0,0,BB,FRA,0,0,A,0,No Deposit,0,Transient,92.65,0,1,Jason Solomon,JSolomon@verizon.com,366-614-8353
City Hotel,1,135,May,1,1,2,0.0,0,HB,PRT,0,0,A,0,Non Refund,0,Transient,96.0,0,0,Samantha Mclaughlin,SamanthaMclaughlin@aol.com,652-996-4131
City Hotel,1,68,February,0,2,2,0.0,0,BB,PRT,1,0,A,0,Non Refund,0,Transient,75.0,0,0,Bradley Meyer,Bradley_M@yandex.com,705-418-6774
Resort Hotel,1,6,March,1,0,2,0.0,0,BB,PRT,0,0,A,0,No Deposit,0,Transient,55.0,0,0,Kyle Sullivan,Sullivan_Kyle55@verizon.com,377-142-4919
City Hotel,0,16,February,2,3,2,0.0,0,BB,FRA,0,0,A,0,No Deposit,0,Transient,75.0,0,0,Stephanie Smith,StephanieSmith@comcast.net,788-196-9584
Resort Hotel,0,88,August,4,7,2,0.0,0,HB,PRT,0,0,A,0,No Deposit,0,Transient,211.2,0,2,Jerry Scott,JScott36@comcast.net,505-107-6774
City Hotel,1,35,May,1,2,2,0.0,0,BB,DEU,0,0,A,0,No Deposit,0,Transient,126.9,0,0,Christopher Baker,Baker.Christopher@outlook.com,768-734-2756
Resort Hotel,0,20,February,4,10,2,0.0,0,BB,GBR,0,0,A,0,No Deposit,0,Transient,36.0,0,1,David Peterson,Peterson.David21@xfinity.com,244-271-5013
City Hotel,0,69,January,2,3,2,0.0,0,BB,DEU,0,0,A,0,No Deposit,0,Transient,97.4,1,1,Steve Bruce,Steve.B52@gmail.com,231-138-3715
Resort Hotel,0,2,February,0,1,1,0.0,0,BB,PRT,0,1,A,0,No Deposit,0,Transient,35.0,0,0,Travis Perez DDS,Travis_D@gmail.com,631-534-8451
City Hotel,1,71,September,0,2,2,0.0,0,BB,PRT,0,0,A,0,No Deposit,0,Transient,80.75,0,0,Kelly Shaffer,Kelly_Shaffer96@aol.com,217-662-6171
Resort Hotel,0,28,November,2,6,2,0.0,0,BB,GBR,0,0,D,0,No Deposit,0,Transient,37.8,0,0,Timothy Hernandez,Timothy_Hernandez65@zoho.com,589-035-1318
Resort Hotel,0,7,December,0,1,1,0.0,0,BB,PRT,0,0,A,1,No Deposit,0,Transient,38.0,0,3,Rebecca Friedman,Rebecca.F@hotmail.com,651-948-4564
Resort Hotel,1,339,March,2,5,1,0.0,0,HB,PRT,0,0,D,0,No Deposit,0,Transient-Party,51.0,0,0,Sharon Lopez,Lopez.Sharon@mail.com,476-503-8811
Resort Hotel,0,68,March,2,3,1,0.0,0,BB,GBR,0,0,F,0,No Deposit,0,Transient,79.2,0,0,Taylor Bernard,Taylor_Bernard@gmail.com,841-285-1462
City Hotel,1,174,October,1,1,2,0.0,0,BB,PRT,0,0,A,0,Non Refund,0,Transient,70.0,0,0,Michael King,Michael.K@att.com,189-450-7714
City Hotel,1,38,March,0,3,2,1.0,0,BB,ESP,0,0,A,0,No Deposit,0,Transient,133.8,0,0,Troy Taylor,Troy_Taylor@outlook.com,395-824-7074
City Hotel,0,13,February,0,1,2,0.0,0,SC,PRT,0,0,A,0,No Deposit,0,Transient,79.0,0,1,Victoria Davis,VDavis@verizon.com,744-405-0210
City Hotel,1,49,August,2,2,2,0.0,0,SC,FRA,0,0,A,0,No Deposit,0,Transient,140.0,0,1,Dustin Lucas,Dustin_Lucas@yandex.com,985-430-6331
Resort Hotel,1,27,March,0,2,2,0.0,0,BB,ESP,0,0,A,0,No Deposit,0,Transient,70.0,0,1,William Dunn,William.D@xfinity.com,632-129-0707
City Hotel,0,78,March,1,4,2,0.0,0,BB,DEU,0,0,D,0,No Deposit,0,Transient,100.3,0,1,Brittany Perez,Brittany.Perez@yandex.com,647-082-3796
Resort Hotel,1,181,March,6,19,2,0.0,0,HB,PRT,0,0,A,0,No Deposit,0,Transient-Party,58.6,0,0,Todd Alexander,Todd.A13@yahoo.com,871-106-1457
City Hotel,0,43,November,2,2,2,0.0,0,BB,FRA,0,0,A,0,No Deposit,0,Transient,68.0,0,0,Thomas Walker,Thomas.Walker63@hotmail.com,591-847-9208
Resort Hotel,1,111,February,0,2,2,0.0,0,FB,PRT,0,0,A,0,Non Refund,0,Transient,70.0,0,0,Yesenia Woods,Woods.Yesenia58@protonmail.com,996-717-6758
Resort Hotel,0,9,May,1,2,2,0.0,0,BB,PRT,0,2,E,0,No Deposit,0,Transient,50.0,1,1,Nicole Walker,Walker.Nicole@xfinity.com,889-772-9168
Resort Hotel,0,71,March,0,3,2,0.0,0,BB,GBR,0,0,E,0,No Deposit,0,Transient,59.4,0,2,Gary Brennan,Brennan.Gary24@aol.com,290-780-9020
Resort Hotel,0,9,January,0,1,2,0.0,0,BB,ESP,0,0,D,0,No Deposit,0,Transient,65.0,1,0,Shane Stone,ShaneStone71@att.com,873-293-6203
City Hotel,0,32,July,2,5,1,0.0,0,BB,GBR,0,0,A,1,No Deposit,0,Transient-Party,131.43,0,1,David Golden,Golden_David@att.com,685-074-2789
Resort Hotel,1,340,September,2,5,26,0.0,0,BB,PRT,0,0,A,0,No Deposit,0,Group,0.0,0,0,Shane Carroll,Shane_Carroll@att.com,246-806-3192
Resort Hotel,0,40,January,2,5,1,0.0,0,HB,GBR,0,0,A,2,No Deposit,0,Transient,39.79,1,0,Devin Boone Jr.,Devin.Jr.@comcast.net,175-401-3260
Resort Hotel,0,5,October,0,1,1,0.0,0,BB,PRT,0,1,A,0,No Deposit,0,Transient,42.0,0,1,Catherine Powell,Powell_Catherine19@comcast.net,935-658-5610
City Hotel,1,17,July,2,2,2,0.0,0,SC,DEU,0,0,A,0,No Deposit,0,Transient,130.0,0,1,Katie Cummings,Katie.Cummings@zoho.com,801-374-4419
City Hotel,0,36,March,0,1,1,0.0,0,BB,DEU,0,0,A,0,No Deposit,0,Transient-Party,86.5,0,0,George Matthews,George.M@gmail.com,949-162-8906
City Hotel,0,144,July,2,2,2,0.0,0,BB,FRA,0,0,A,0,No Deposit,0,Transient,112.0,0,0,Patrick Jones,PJones65@verizon.com,618-173-6316
City Hotel,0,316,May,0,3,2,0.0,0,BB,PRT,0,0,A,0,No Deposit,0,Transient-Party,110.0,0,0,Daniel Ballard,Ballard.Daniel@protonmail.com,140-027-0609
City Hotel,1,323,May,0,2,2,0.0,0,BB,PRT,0,0,A,0,Non Refund,0,Transient,62.0,0,0,Kendra Taylor,Kendra.Taylor@aol.com,643-805-1272
Resort Hotel,0,1,January,0,1,1,0.0,0,BB,PRT,0,0,A,1,No Deposit,0,Transient-Party,35.0,0,0,Emily Burnett,EmilyBurnett32@protonmail.com,624-451-8014
Resort Hotel,1,27,October,5,14,1,0.0,0,BB,PRT,0,0,A,0,No Deposit,0,Transient,36.0,0,3,Laura Brown,LBrown43@comcast.net,470-697-7563
City Hotel,0,1,August,2,0,2,2.0,0,BB,PRT,0,0,F,0,No Deposit,0,Transient,153.0,0,1,Lisa Chavez,LChavez@att.com,358-444-3262
Resort Hotel,0,386,October,1,3,2,0.0,0,BB,GBR,0,0,A,2,No Deposit,0,Transient-Party,49.0,0,0,Tony Rogers,TRogers51@xfinity.com,435-693-1936
Resort Hotel,0,0,December,1,0,2,0.0,0,BB,PRT,0,0,A,0,No Deposit,0,Transient,50.0,0,1,Timothy Dunn,Timothy_Dunn35@att.com,116-303-4532
City Hotel,0,2,April,0,2,1,0.0,0,BB,PRT,0,2,A,0,No Deposit,0,Transient,89.0,0,1,Ms. Lindsey Johnson,Ms..Johnson@gmail.com,843-345-3228
City Hotel,1,44,September,0,2,2,0.0,0,HB,PRT,0,0,A,0,Non Refund,0,Transient,126.0,0,0,Dawn Flores,Dawn.Flores@att.com,989-852-9530
City Hotel,0,221,August,0,1,1,0.0,0,HB,DEU,0,0,A,1,No Deposit,147,Transient-Party,73.0,0,0,Jessica Lane,Jessica.Lane28@xfinity.com,514-835-1069
Resort Hotel,0,87,August,1,3,2,0.0,0,BB,ESP,0,0,A,0,No Deposit,0,Transient,244.0,0,2,William Bentley,WilliamBentley35@comcast.net,338-971-7436
City Hotel,0,143,April,0,4,2,1.0,0,HB,FRA,0,0,A,2,No Deposit,0,Transient,189.44,0,2,Lisa Miller,LisaMiller@outlook.com,823-674-3284
City Hotel,0,12,October,2,1,2,0.0,0,BB,PRT,0,0,A,0,No Deposit,0,Transient-Party,85.67,0,0,Allison Shannon,Shannon_Allison@zoho.com,708-715-7697
Resort Hotel,0,0,May,0,1,2,0.0,0,BB,ESP,0,0,A,0,No Deposit,0,Transient,68.0,0,0,Molly Byrd,Molly.Byrd@protonmail.com,452-356-4601
City Hotel,1,105,April,0,1,2,0.0,0,BB,PRT,0,0,A,0,Non Refund,0,Transient,75.0,0,0,Angela Brown,Brown_Angela@yahoo.com,289-368-8734
City Hotel,0,102,October,0,2,2,0.0,0,HB,DEU,0,0,A,0,No Deposit,0,Transient-Party,109.0,0,0,Christine Johnson,Christine_Johnson@gmail.com,797-411-7086
City Hotel,1,168,May,1,2,2,0.0,0,BB,PRT,0,0,A,0,Non Refund,0,Transient,140.0,0,0,Mark Collins,MarkCollins81@outlook.com,102-568-1496
City Hotel,0,236,August,1,3,2,0.0,0,HB,FRA,0,0,E,1,No Deposit,0,Transient,193.28,0,2,Jessica Garcia,JessicaGarcia@gmail.com,396-474-9555
City Hotel,0,8,March,0,1,1,0.0,0,BB,PRT,0,0,A,0,No Deposit,0,Transient-Party,86.0,0,0,Ann Holder,Ann.H@xfinity.com,512-732-7227
Resort Hotel,0,7,March,0,0,2,0.0,0,BB,PRT,0,0,D,0,No Deposit,0,Transient,0.0,0,0,Jennifer Kelley,JenniferKelley93@yandex.com,654-620-8485
City Hotel,0,0,August,0,3,2,0.0,0,BB,ESP,0,0,A,1,No Deposit,0,Transient,124.0,0,0,Nicholas Wallace,Wallace_Nicholas@gmail.com,286-190-0058
City Hotel,1,150,January,2,1,2,0.0,0,HB,PRT,0,0,A,0,Non Refund,91,Transient,101.0,0,0,Lisa Molina,Molina_Lisa@aol.com,496-377-8163
City Hotel,0,12,September,0,2,1,0.0,0,BB,PRT,0,0,A,0,No Deposit,0,Transient,127.8,0,0,Toni Young,Toni_Y48@mail.com,100-359-5758
Resort Hotel,1,97,June,0,4,2,0.0,0,BB,PRT,0,0,A,1,No Deposit,0,Transient,120.0,0,1,Jennifer Green,Jennifer.Green@verizon.com,223-881-5672
Resort Hotel,0,2,March,0,1,1,0.0,0,BB,PRT,0,0,A,0,No Deposit,0,Transient,65.0,0,0,Kristin Duncan,KristinDuncan@yahoo.com,134-216-1313
City Hotel,0,125,June,1,3,2,0.0,0,BB,DEU,0,0,A,0,No Deposit,0,Transient,89.1,0,1,Brian Skinner,Brian.Skinner@yandex.com,282-376-7627
City Hotel,1,160,April,2,4,2,0.0,0,BB,PRT,0,0,A,0,Non Refund,71,Transient,90.0,0,0,Phillip Green,Phillip.G@outlook.com,512-505-1229
City Hotel,0,0,November,0,1,2,0.0,0,BB,ESP,0,0,A,0,No Deposit,0,Transient,89.0,0,0,William Hess,William_H@protonmail.com,866-176-0014
Resort Hotel,0,1,December,0,1,1,0.0,0,BB,PRT,0,3,A,1,No Deposit,0,Transient,30.0,0,0,Thomas Contreras,Contreras.Thomas@outlook.com,812-810-8505
City Hotel,0,77,September,1,3,2,0.0,0,BB,FRA,0,0,D,0,No Deposit,0,Transient,149.4,0,2,Jordan Young,JordanYoung@verizon.com,419-126-6723
City Hotel,1,0,July,0,1,2,2.0,0,BB,PRT,0,0,E,0,No Deposit,0,Transient,215.0,0,0,Nicole Caldwell,Nicole_C@yahoo.com,203-026-7268
Resort Hotel,1,112,February,0,2,2,0.0,0,FB,PRT,0,0,A,0,No Deposit,0,Transient-Party,68.0,0,0,Robert Cantrell,Robert.C@aol.com,277-819-6320
City Hotel,1,141,June,2,5,1,0.0,0,BB,PRT,0,0,A,0,Non Refund,0,Transient,130.0,0,0,Paul Fox,Paul_F@zoho.com,191-983-5079
City Hotel,1,86,January,0,1,2,0.0,0,BB,PRT,1,0,A,0,Non Refund,35,Transient,85.0,0,0,Max Webb,MaxWebb@gmail.com,551-594-9485
Resort Hotel,0,364,October,2,5,2,0.0,0,BB,GBR,0,0,A,1,No Deposit,0,Transient-Party,66.0,0,0,Brian Howell,Brian.H@yandex.com,366-762-1201
Resort Hotel,0,9,February,0,1,2,0.0,0,BB,PRT,0,0,A,0,No Deposit,0,Transient,67.0,1,0,Jonathan Molina,Jonathan_Molina@mail.com,281-083-4498
Resort Hotel,0,0,February,0,2,1,0.0,0,BB,DEU,0,0,A,1,No Deposit,0,Transient,38.0,0,0,Maria Porter,Maria.Porter@comcast.net,863-232-1421
City Hotel,0,173,June,1,1,2,0.0,0,HB,FRA,0,0,D,1,No Deposit,0,Transient,133.2,0,0,Lauren Hutchinson,Lauren.Hutchinson68@xfinity.com,907-213-3634
Resort Hotel,1,185,April,1,1,2,0.0,0,HB,PRT,0,0,A,1,No Deposit,0,Transient-Party,86.0,0,0,Robert Wells,Robert_Wells@yandex.com,764-914-4876
City Hotel,0,14,February,2,2,3,1.0,0,BB,PRT,0,0,D,0,No Deposit,0,Transient,134.3,0,1,Danielle Pratt,Pratt_Danielle@comcast.net,541-645-4940
City Hotel,1,76,August,0,4,2,0.0,0,BB,ESP,0,0,A,2,No Deposit,0,Transient,122.4,0,1,Kimberly Ortiz,Ortiz_Kimberly@aol.com,989-834-6146
Resort Hotel,1,67,July,1,2,2,2.0,0,BB,GBR,0,0,G,0,No Deposit,0,Transient,293.33,0,0,Michelle Barry,Michelle_Barry@yahoo.com,399-511-6322
City Hotel,0,0,November,0,0,1,0.0,0,BB,PRT,0,0,A,0,No Deposit,0,Transient,0.0,0,0,Daniel Bennett,DBennett@xfinity.com,509-811-4779
Resort Hotel,0,172,June,3,7,2,0.0,0,BB,GBR,0,0,D,0,No Deposit,0,Contract,68.0,0,0,Robert Hardin,Robert.Hardin@outlook.com,863-187-8578
City Hotel,1,205,September,1,2,2,0.0,0,BB,PRT,0,0,A,0,Non Refund,0,Transient,120.0,0,0,Leslie Rice,Leslie_R@aol.com,433-856-3892
City Hotel,0,1,May,0,3,2,0.0,0,BB,FRA,0,0,E,0,No Deposit,0,Transient,119.0,0,0,Vanessa Bolton,Bolton.Vanessa@zoho.com,983-701-9204
Resort Hotel,0,20,February,1,2,2,0.0,0,BB,PRT,0,0,A,0,No Deposit,0,Transient,54.67,0,1,George Wright,George.W@mail.com,821-433-1992
Resort Hotel,1,29,August,0,4,2,0.0,0,BB,PRT,0,0,D,0,No Deposit,0,Transient,211.0,0,2,Tonya Freeman,TonyaFreeman@xfinity.com,418-304-3802
City Hotel,0,196,July,2,5,2,2.0,0,BB,GBR,0,0,F,0,No Deposit,0,Transient,158.95,0,0,Stacey Allen,Stacey_Allen@hotmail.com,277-496-2028
City Hotel,0,5,December,0,5,0,2.0,0,BB,PRT,0,0,B,1,No Deposit,0,Transient,0.0,0,0,Linda Edwards,Linda_Edwards@yahoo.com,133-601-9213
Resort Hotel,0,133,October,2,5,2,0.0,0,BB,GBR,0,0,D,0,No Deposit,0,Transient,60.0,1,1,Paul Smith,Paul_S31@aol.com,184-772-4120
Resort Hotel,0,111,April,2,2,2,0.0,0,BB,GBR,0,0,D,0,No Deposit,0,Transient,97.5,0,1,Adam Long,Long_Adam93@att.com,899-685-1863
Resort Hotel,0,3,November,0,1,2,0.0,0,BB,ESP,0,0,A,0,No Deposit,0,Transient,29.0,0,1,Jason Jones,JJones40@mail.com,794-261-3093
City Hotel,0,56,December,0,3,0,2.0,0,BB,ESP,0,0,B,0,No Deposit,0,Transient,82.44,0,1,Randall Mills,RMills28@xfinity.com,614-946-3113
City Hotel,0,40,March,0,4,2,0.0,0,BB,ESP,0,0,A,0,No Deposit,0,Transient,68.0,0,0,Kelly Cherry,Cherry_Kelly@yandex.com,133-312-4747
City Hotel,1,27,September,0,2,2,0.0,0,BB,PRT,0,0,A,0,Non Refund,21,Transient,108.0,0,0,Alice Villanueva,Alice_Villanueva@verizon.com,330-023-3749
Resort Hotel,0,13,August,0,4,2,0.0,0,HB,PRT,0,0,C,1,No Deposit,0,Transient-Party,230.5,1,2,John Davis,John_Davis@gmail.com,888-106-4448
City Hotel,1,67,May,1,4,1,0.0,0,BB,DEU,0,0,A,0,No Deposit,0,Transient,153.0,0,0,Andres Perez,APerez@xfinity.com,229-707-4414
City Hotel,0,465,July,0,3,2,0.0,0,BB,GBR,0,0,A,0,No Deposit,0,Transient-Party,112.67,0,1,Jessica Morris,Jessica_M@hotmail.com,580-808-4821
City Hotel,1,350,June,0,2,2,0.0,0,BB,PRT,0,0,A,0,Non Refund,0,Transient,140.0,0,0,Robert Dougherty,Robert_Dougherty@outlook.com,547-603-3184
Resort Hotel,0,255,August,2,5,2,0.0,0,HB,PRT,0,0,A,1,No Deposit,0,Transient,179.81,0,0,Aaron Lawrence,Lawrence_Aaron@gmail.com,367-040-2444
City Hotel,0,55,December,0,4,1,0.0,0,BB,PRT,0,0,A,0,No Deposit,0,Transient,74.8,0,2,Dennis Oconnell,Oconnell.Dennis48@gmail.com,657-187-1461
City Hotel,1,22,June,0,1,2,0.0,0,SC,PRT,0,0,A,0,No Deposit,0,Transient,129.0,0,0,Michael Sullivan,Sullivan.Michael@mail.com,599-294-0794
Resort Hotel,1,76,September,2,6,2,0.0,0,BB,PRT,0,0,A,0,No Deposit,0,Transient,81.45,0,1,William Jackson,Jackson_William@outlook.com,653-578-1327
Resort Hotel,0,131,October,2,0,2,0.0,0,BB,GBR,0,0,A,0,No Deposit,0,Transient-Party,63.0,0,1,Mary Butler,Mary_B@verizon.com,629-984-4048
City Hotel,0,104,April,1,2,2,1.0,0,BB,DEU,0,0,A,0,No Deposit,0,Transient,144.0,1,3,Meredith Russell,Russell_Meredith65@xfinity.com,138-049-3097
City Hotel,0,123,April,0,5,0,2.0,0,BB,FRA,0,0,B,0,No Deposit,0,Transient-Party,81.5,0,1,Danielle Aguilar,Danielle_A30@comcast.net,526-696-6121
City Hotel,1,275,August,0,4,2,0.0,0,SC,FRA,0,0,A,0,No Deposit,0,Transient,89.1,0,2,Joshua Berg MD,MD_Joshua@mail.com,410-825-1990
Resort Hotel,0,203,August,2,5,2,0.0,0,Undefined,ESP,0,0,D,1,No Deposit,0,Transient,240.8,0,3,Connie Salas,Connie_Salas@gmail.com,638-659-4851
Resort Hotel,0,5,December,0,1,1,0.0,0,BB,PRT,0,0,A,0,No Deposit,0,Transient,38.0,0,0,Angel Weiss,Angel.W15@zoho.com,681-382-2984
City Hotel,0,30,April,0,3,2,0.0,0,BB,GBR,0,0,D,0,No Deposit,0,Transient,126.6,0,2,Lindsey Gonzalez,Lindsey.G@hotmail.com,575-526-5494
Resort Hotel,0,24,November,1,1,1,0.0,0,BB,PRT,1,7,A,1,No Deposit,0,Transient,34.5,1,0,Javier Mccarthy,JavierMccarthy94@comcast.net,313-679-6364
City Hotel,0,46,November,1,2,2,0.0,0,BB,FRA,0,0,D,0,No Deposit,0,Transient,60.0,0,0,Rachel Cox,RachelCox@hotmail.com,437-784-2224
City Hotel,1,211,August,2,1,3,0.0,0,BB,DEU,0,0,D,0,No Deposit,0,Transient,158.7,0,0,Kimberly Rodriguez,Rodriguez_Kimberly@mail.com,857-701-2111
City Hotel,0,144,May,2,1,2,0.0,0,BB,FRA,0,0,A,0,No Deposit,0,Transient-Party,90.0,0,1,Megan Ayers,Megan.A@mail.com,858-099-7566
City Hotel,0,99,February,0,1,1,0.0,0,BB,PRT,0,0,A,0,No Deposit,0,Transient-Party,81.0,0,0,Amber Stone,AStone@zoho.com,482-050-6122
Resort Hotel,0,0,February,0,1,1,0.0,0,BB,PRT,0,0,A,0,No Deposit,0,Transient,39.0,0,1,Brian Taylor,Taylor.Brian@att.com,575-350-7324
Resort Hotel,0,73,February,2,2,2,0.0,0,BB,GBR,0,0,D,1,No Deposit,0,Transient-Party,48.0,0,0,Anthony Burch,Anthony.B@protonmail.com,588-151-6321
City Hotel,0,191,October,0,2,2,0.0,0,BB,PRT,0,0,A,0,No Deposit,0,Transient,96.3,0,1,Cynthia Wilson,Cynthia.W@att.com,731-468-5464
Resort Hotel,0,0,February,1,0,2,0.0,0,BB,GBR,0,0,E,0,No Deposit,0,Transient-Party,80.0,0,0,Abigail Callahan,Callahan_Abigail70@comcast.net,578-023-1092
Resort Hotel,0,125,March,2,5,2,0.0,0,BB,DEU,0,0,E,1,No Deposit,0,Transient,76.0,1,3,Mark Carney,Carney.Mark55@comcast.net,997-908-1466
City Hotel,0,0,March,1,0,2,0.0,0,BB,PRT,0,1,E,0,No Deposit,0,Transient-Party,135.0,0,0,David Stanley,Stanley.David84@aol.com,942-516-6741
City Hotel,1,213,June,0,3,2,0.0,0,BB,PRT,0,0,A,0,Non Refund,62,Transient,130.0,0,0,Brittany Vasquez,Brittany_V71@hotmail.com,479-409-7184
Resort Hotel,0,1,February,0,1,2,0.0,1,BB,PRT,0,0,A,1,No Deposit,0,Transient,55.0,1,0,Sharon Meyers,Sharon.M@protonmail.com,179-145-8462
City Hotel,1,344,September,0,1,1,0.0,0,BB,PRT,1,0,A,1,Non Refund,0,Transient,170.0,0,0,Marilyn Phillips,Phillips.Marilyn@protonmail.com,278-569-5454
Resort Hotel,0,6,October,1,3,2,0.0,0,BB,PRT,0,0,D,0,No Deposit,0,Transient,70.0,1,2,Dorothy Smith,DSmith74@att.com,257-826-4211
